CustomerID,InvoiceNo,Number of products
13798.0,554156,3
13798.0,554815,4
13798.0,554943,4
13798.0,555632,4
13798.0,556461,8
13798.0,557470,5
13798.0,558248,9
13798.0,559204,6
13798.0,560597,2
13798.0,562109,4
13798.0,562722,10
13798.0,564248,6
13798.0,565901,9
13798.0,566334,5
13798.0,566619,3
13798.0,568653,4
13798.0,569706,2
13798.0,570115,15
13798.0,571299,2
13798.0,573168,4
13798.0,574485,5
13798.0,575178,2
13798.0,575982,21
13798.0,577973,6
13798.0,579126,4
13798.0,580258,6
13798.0,581139,7
13798.0,581432,4
13798.0,C538350,26
13798.0,C538357,1
13798.0,C541863,17
13798.0,C550475,21
13798.0,C550511,1
13798.0,C570099,23
13799.0,544411,16
13799.0,563257,23
13800.0,543107,33
13801.0,569416,23
13802.0,542864,20
13802.0,548257,28
13802.0,561027,12
13802.0,C538690,2
13802.0,C548015,1
13802.0,C561059,3
13803.0,548151,17
13804.0,544691,41
13804.0,559153,18
13804.0,560893,18
13804.0,565406,10
13804.0,567809,34
13804.0,575300,11
13804.0,575301,3
13805.0,562107,6
13805.0,571698,7
13806.0,570090,10
13807.0,537649,7
13808.0,565419,27
13808.0,565842,8
13808.0,569632,18
13808.0,572454,10
13808.0,580441,13
13809.0,543350,12
13810.0,571215,20
13810.0,571223,1
13810.0,575733,14
13810.0,C571220,1
13811.0,550187,6
13811.0,550354,1
13811.0,556118,6
13811.0,C550355,1
13812.0,564638,20
13812.0,569860,8
13812.0,573284,8
13813.0,561583,17
13813.0,566268,15
13813.0,569017,17
13813.0,573430,20
13813.0,C562522,2
13814.0,561194,31
13814.0,566041,26
13814.0,C571251,1
13815.0,542080,53
13815.0,557466,83
13815.0,576787,36
13815.0,577054,4
13815.0,C559953,1
13816.0,569861,17
13816.0,576630,11
13816.0,C570963,4
13816.0,C576229,1
13817.0,539946,9
13817.0,575713,15
13819.0,541880,13
13819.0,543122,11
13819.0,543658,12
13821.0,547488,42
13821.0,560287,17
13822.0,573405,91
13822.0,580431,5
13823.0,566092,26
13823.0,577616,14
13824.0,543008,11
13824.0,549735,14
13824.0,554032,1
13824.0,561387,10
13824.0,574868,10
13826.0,557033,10
13826.0,C558905,2
13827.0,560584,28
13827.0,561710,33
13827.0,571032,31
13828.0,577090,15
13829.0,C539055,1
13831.0,537127,2
13831.0,551879,3
13831.0,554278,51
13831.0,561044,6
13831.0,566479,5
13831.0,578304,5
13832.0,577556,3
13832.0,C578003,1
13833.0,558767,28
13835.0,552309,21
13835.0,559326,13
13835.0,571657,15
13835.0,576346,6
13837.0,542213,8
13837.0,552952,10
13838.0,537042,49
13838.0,563200,42
13838.0,563201,23
13838.0,580396,51
13841.0,548623,1
13842.0,537691,20
13842.0,540412,18
13842.0,543118,17
13842.0,546376,19
13842.0,551028,19
13842.0,554372,19
13842.0,559301,20
13842.0,568696,41
13842.0,570721,33
13844.0,579149,20
13845.0,569717,9
13846.0,538886,28
13846.0,549718,15
13846.0,576511,12
13846.0,C549430,3
13848.0,537841,1
13848.0,543991,3
13848.0,566028,1
13849.0,557671,38
13849.0,571747,63
13850.0,562101,93
13850.0,C566466,1
13851.0,544924,17
13851.0,562218,52
13851.0,565580,12
13853.0,571058,23
13853.0,C579889,1
13854.0,537901,3
13854.0,539328,8
13854.0,541172,8
13854.0,541966,8
13854.0,542907,4
13854.0,543591,5
13854.0,544794,4
13854.0,546001,4
13854.0,546637,3
13854.0,547105,5
13854.0,549280,3
13854.0,550307,4
13854.0,551290,1
13854.0,553706,5
13854.0,554484,4
13854.0,554921,2
13854.0,558994,5
13854.0,560640,4
13854.0,564477,4
13854.0,566050,5
13854.0,566435,4
13854.0,569654,3
13854.0,574045,5
13854.0,576613,4
13854.0,579922,5
13854.0,C539947,1
13854.0,C541705,1
13854.0,C555358,1
13854.0,C555409,1
13856.0,554014,7
13856.0,556110,3
13856.0,557969,4
13856.0,C556532,2
13856.0,C556639,1
13858.0,571107,11
13859.0,541413,28
13860.0,566622,24
13860.0,571691,11
13860.0,571692,2
13860.0,578815,19
13860.0,581382,20
13860.0,C567360,1
13862.0,540838,27
13862.0,544607,15
13862.0,550974,11
13862.0,555559,20
13862.0,559460,16
13862.0,564181,21
13862.0,568574,21
13862.0,577784,8
13862.0,C541234,2
13862.0,C555883,1
13863.0,549053,20
13863.0,C549530,2
13865.0,544779,7
13865.0,555581,10
13865.0,561244,6
13865.0,570834,7
13866.0,568340,7
13867.0,552011,8
13867.0,568245,29
13867.0,575148,23
13868.0,573874,32
13868.0,580363,1
13869.0,539439,21
13869.0,542619,49
13869.0,547253,68
13869.0,562688,166
13870.0,544935,34
13870.0,558042,16
13870.0,558044,5
13870.0,561537,17
13870.0,564803,16
13870.0,573411,20
13870.0,573412,3
13870.0,581140,4
13870.0,C558313,2
13870.0,C574030,1
13871.0,543173,23
13871.0,546230,22
13871.0,547657,17
13871.0,550446,24
13871.0,553417,32
13871.0,558501,37
13871.0,561614,33
13871.0,563842,25
13871.0,566024,32
13871.0,571405,2
13871.0,571406,22
13871.0,572719,44
13871.0,576920,23
13871.0,C566947,2
13873.0,543046,7
13873.0,551882,7
13873.0,563103,9
13873.0,C543465,1
13874.0,539314,18
13875.0,543770,24
13875.0,547842,12
13875.0,556104,22
13875.0,561690,23
13875.0,571303,23
13876.0,570023,7
13877.0,566755,3
13878.0,571272,35
13880.0,537620,6
13880.0,544090,11
13880.0,545222,9
13880.0,550289,18
13880.0,552168,11
13880.0,555594,17
13880.0,560267,6
13880.0,560268,10
13880.0,566483,17
13880.0,566484,12
13880.0,566485,9
13880.0,571672,14
13880.0,577320,25
13881.0,542785,13
13881.0,545707,4
13881.0,549681,17
13881.0,552550,17
13881.0,557795,10
13881.0,557796,2
13881.0,557897,19
13881.0,560873,7
13881.0,564351,12
13881.0,565491,19
13881.0,565492,1
13881.0,568876,10
13881.0,569408,14
13881.0,571431,2
13881.0,573775,7
13881.0,576354,7
13881.0,577805,7
13881.0,579180,4
13881.0,579181,1
13881.0,580902,5
13881.0,C558405,1
13881.0,C575777,1
13882.0,569887,12
13882.0,573023,22
13882.0,575356,2
13882.0,579143,15
13882.0,581064,14
13882.0,C573767,1
13883.0,548533,46
13883.0,551958,22
13883.0,551959,7
13883.0,551961,19
13883.0,579283,48
13883.0,C541418,1
13883.0,C553033,6
13883.0,C554273,1
13883.0,C581466,5
13884.0,545309,7
13884.0,545820,2
13884.0,545822,1
13884.0,566274,36
13884.0,580362,13
13884.0,C545823,1
13885.0,554125,23
13885.0,555498,5
13886.0,568897,16
13887.0,553896,19
13888.0,551986,19
13888.0,563104,20
13889.0,565921,15
13890.0,539084,11
13890.0,564317,19
13890.0,571935,5
13890.0,573927,15
13890.0,574842,7
13890.0,576638,13
13890.0,577065,8
13890.0,580028,11
13890.0,581424,9
13890.0,581427,12
13890.0,C542260,1
13890.0,C572995,1
13890.0,C574443,1
13890.0,C577688,1
13892.0,549248,3
13892.0,569903,21
13892.0,571550,2
13892.0,575946,1
13893.0,544035,21
13894.0,543007,10
13894.0,576639,15
13894.0,576640,2
13894.0,C543635,1
13894.0,C577042,2
13895.0,558271,15
13895.0,560568,30
13895.0,569460,38
13895.0,575917,35
13895.0,C577399,1
13897.0,572086,17
13898.0,541435,12
13899.0,546158,15
13899.0,578271,4
13900.0,547252,16
13900.0,555076,26
13900.0,556266,1
13901.0,541990,11
13901.0,547938,23
13901.0,558862,77
13901.0,564308,23
13901.0,568692,15
13904.0,544356,17
13904.0,574050,9
13908.0,545933,28
13908.0,552332,24
13908.0,562465,24
13908.0,567613,46
13908.0,C553031,4
13911.0,543250,25
13911.0,543921,15
13911.0,547035,18
13911.0,549318,14
13911.0,552306,18
13911.0,554843,16
13911.0,559836,30
13911.0,560392,8
13911.0,571099,4
13914.0,574302,16
13914.0,579087,17
13914.0,C580768,1
13917.0,555233,5
13917.0,572131,13
13918.0,548542,8
13918.0,572212,22
13919.0,562853,16
13919.0,570666,12
13919.0,C571507,5
13922.0,539867,7
13923.0,571413,20
13924.0,568701,39
13924.0,572884,17
13924.0,574952,10
13924.0,576849,3
13924.0,577861,21
13924.0,581220,27
13924.0,C569891,8
13924.0,C574753,3
13924.0,C575065,3
13924.0,C576850,4
13924.0,C579554,2
13925.0,561605,25
13925.0,562902,8
13925.0,566020,6
13925.0,566022,2
13925.0,C563606,3
13925.0,C574248,1
13926.0,576770,11
13927.0,568238,21
13928.0,561819,5
13928.0,564440,8
13928.0,575135,8
13928.0,579280,6
13929.0,541400,2
13929.0,557935,7
13929.0,C541817,1
13930.0,561241,10
13930.0,570882,7
13931.0,545580,20
13931.0,565471,38
13931.0,C566779,1
13932.0,544394,16
13933.0,560034,14
13933.0,564055,9
13934.0,547094,31
13936.0,556504,26
13936.0,C557661,1
13937.0,557948,9
13938.0,574537,7
13939.0,542835,12
13939.0,564144,22
13939.0,576781,11
13939.0,C543004,1
13940.0,560437,15
13940.0,563268,12
13940.0,569899,14
13940.0,578059,8
13941.0,536617,11
13941.0,544045,8
13941.0,557527,9
13941.0,566246,8
13941.0,577148,9
13941.0,C537024,1
13941.0,C560585,1
13946.0,546788,4
13946.0,554087,5
13946.0,567632,2
13947.0,569684,5
13948.0,538697,3
13949.0,565725,38
13949.0,567972,24
13949.0,569590,19
13949.0,573399,18
13949.0,576447,18
13949.0,581015,43
13950.0,549237,7
13950.0,568549,8
13950.0,576514,8
13950.0,579176,12
13950.0,C576515,1
13951.0,544421,12
13951.0,550329,20
13951.0,557114,7
13952.0,550193,93
13952.0,552042,44
13952.0,C553023,1
13953.0,539762,1
13953.0,546154,1
13953.0,553043,1
13953.0,558333,1
13953.0,563374,8
13953.0,571610,1
13953.0,580355,7
13954.0,569060,13
13954.0,581379,12
13954.0,C570889,5
13955.0,543332,11
13955.0,559523,22
13956.0,546424,21
13956.0,549575,33
13956.0,561079,54
13956.0,571293,19
13956.0,580503,20
13958.0,C536814,5
13959.0,538511,16
13959.0,545574,18
13959.0,567661,56
13960.0,568881,4
13960.0,577347,8
13962.0,549353,7
13962.0,577133,4
13963.0,537447,7
13963.0,540017,13
13963.0,541860,6
13963.0,543249,9
13967.0,560241,2
13969.0,538170,25
13969.0,541793,19
13969.0,546910,28
13969.0,550989,28
13969.0,552025,31
13969.0,552028,4
13969.0,556263,55
13969.0,557957,50
13969.0,560781,8
13969.0,562416,10
13969.0,564356,88
13969.0,570680,67
13969.0,573130,63
13969.0,573910,8
13969.0,577071,53
13969.0,578104,15
13969.0,580092,61
13969.0,580314,6
13969.0,C573105,1
13969.0,C580312,6
13971.0,545052,16
13971.0,546639,19
13971.0,552418,18
13971.0,556680,14
13971.0,564020,24
13971.0,564503,17
13971.0,570517,22
13971.0,577699,19
13971.0,C546889,3
13971.0,C553025,5
13971.0,C579896,1
13972.0,554077,9
13972.0,569081,6
13973.0,545028,11
13974.0,572231,28
13975.0,545978,115
13975.0,552266,11
13975.0,561800,8
13975.0,562213,74
13975.0,575073,96
13975.0,575075,25
13975.0,C546323,2
13976.0,553408,10
13978.0,572720,14
13978.0,578745,1
13979.0,568528,54
13980.0,570421,11
13982.0,538065,23
13982.0,541286,29
13982.0,558462,21
13982.0,573665,38
13982.0,C558463,4
13983.0,537690,15
13983.0,541371,34
13983.0,541391,1
13983.0,543348,1
13983.0,546728,1
13983.0,550978,18
13983.0,555579,5
13983.0,555580,1
13983.0,566320,17
13983.0,570846,5
13983.0,573504,8
13983.0,575525,1
13983.0,C569959,5
13984.0,537854,5
13984.0,541490,4
13984.0,548736,1
13984.0,562531,2
13984.0,575966,4
13984.0,C559345,1
13985.0,547068,20
13985.0,552320,13
13985.0,556058,29
13985.0,559125,24
13985.0,562340,26
13985.0,562944,21
13985.0,564316,23
13985.0,568782,46
13985.0,570776,29
13985.0,573276,20
13985.0,574920,22
13985.0,577142,18
13985.0,578079,23
13985.0,578696,32
13985.0,580722,5
13985.0,C556414,2
13986.0,578055,13
13988.0,548289,43
13988.0,554131,31
13988.0,558534,38
13988.0,568593,68
13988.0,572946,27
13988.0,577403,27
13988.0,C554873,1
13988.0,C569978,1
13988.0,C575653,3
13989.0,550158,23
13989.0,569564,18
13990.0,552692,16
13991.0,560553,7
13991.0,568183,30
13991.0,571673,11
13991.0,578246,6
13991.0,578996,25
13991.0,579000,3
13991.0,C573086,2
13992.0,575387,5
13993.0,541006,18
13993.0,544789,20
13993.0,550275,15
13993.0,553668,16
13993.0,560253,22
13993.0,564910,2
13993.0,566254,10
13993.0,569962,11
13993.0,573164,7
13993.0,C551336,1
13993.0,C566970,2
13993.0,C574872,1
13994.0,560102,17
13994.0,564614,4
13994.0,567973,21
13994.0,569367,68
13994.0,573481,33
13994.0,580774,5
13995.0,549299,17
13995.0,560776,28
13995.0,563368,9
13995.0,571213,19
13995.0,578526,13
13995.0,C549723,1
13999.0,538567,17
13999.0,541788,15
13999.0,548218,16
13999.0,552456,24
13999.0,556630,15
13999.0,559157,19
13999.0,561395,14
13999.0,563429,19
13999.0,565479,15
13999.0,569731,13
13999.0,575838,21
13999.0,579444,20
13999.0,C557660,1
13999.0,C565799,1
13999.0,C566749,2
14000.0,553007,15
14000.0,C553508,1
14001.0,536526,9
14001.0,550822,15
14001.0,572568,15
14001.0,C557656,1
14002.0,559150,14
14002.0,561653,33
14004.0,544823,29
14004.0,557274,28
14004.0,562432,26
14004.0,564147,24
14004.0,565328,8
14004.0,567819,22
14004.0,573096,34
14005.0,552255,14
14005.0,557130,8
14005.0,561695,16
14005.0,568144,16
14005.0,579672,30
14006.0,542728,7
14006.0,549902,13
14006.0,563371,10
14009.0,553678,24
14009.0,554671,18
14009.0,C554332,2
14012.0,545815,11
14013.0,546030,8
14013.0,560229,11
14013.0,563927,15
14014.0,568062,39
14015.0,571561,20
14016.0,539421,39
14016.0,546569,45
14016.0,553210,32
14016.0,558684,45
14016.0,C559500,1
14019.0,561072,25
14019.0,565315,17
14019.0,572329,24
14019.0,C566956,2
14020.0,566444,18
14020.0,578109,21
14021.0,547949,3
14021.0,552969,15
14021.0,559332,4
14022.0,551426,28
14023.0,548716,16
14023.0,580299,15
14024.0,562580,13
14024.0,562885,3
14027.0,570250,6
14029.0,560441,6
14029.0,570184,9
14030.0,537859,26
14030.0,537863,1
14030.0,543382,39
14030.0,549425,44
14030.0,549563,21
14030.0,562931,33
14030.0,566298,21
14030.0,577794,57
14031.0,536804,25
14031.0,538165,3
14031.0,539443,6
14031.0,540396,10
14031.0,541597,6
14031.0,545668,10
14031.0,548531,5
14031.0,550972,22
14031.0,550973,16
14031.0,553172,4
14031.0,554974,26
14031.0,558076,21
14031.0,562534,20
14031.0,568376,20
14031.0,569385,1
14031.0,569388,1
14031.0,572274,23
14031.0,577393,22
14031.0,580375,9
14031.0,C538164,1
14031.0,C543752,1
14031.0,C548532,5
14031.0,C569387,1
14032.0,537707,14
14032.0,539462,15
14032.0,546034,20
14032.0,549881,17
14032.0,553537,17
14032.0,558027,13
14032.0,566590,19
14032.0,573922,2
14032.0,576971,16
14032.0,578312,8
14032.0,581177,2
14032.0,C538695,1
14032.0,C539943,2
14032.0,C550466,1
14032.0,C551512,1
14032.0,C554344,2
14032.0,C575667,1
14032.0,C578164,1
14034.0,559017,23
14034.0,559020,2
14034.0,577051,61
14034.0,C559019,3
14035.0,544055,11
14035.0,546787,12
14035.0,564318,3
14035.0,572311,28
14035.0,575744,12
14036.0,545073,38
14037.0,538208,26
14037.0,557038,2
14038.0,553356,45
14038.0,560426,20
14038.0,567854,27
14038.0,C554338,1
14039.0,574698,6
14040.0,540975,24
14040.0,542320,5
14040.0,542595,38
14040.0,550054,5
14040.0,552282,36
14040.0,556208,12
14040.0,561467,7
14040.0,563205,38
14040.0,563208,2
14040.0,565768,8
14040.0,570232,50
14040.0,573354,4
14040.0,C556281,1
14040.0,C557653,4
14040.0,C565762,1
14041.0,546995,21
14044.0,543096,54
14044.0,560260,57
14044.0,564740,71
14044.0,575955,24
14045.0,536405,1
14045.0,540258,3
14045.0,540262,1
14045.0,564076,1
14046.0,545182,14
14047.0,536615,12
14047.0,540399,1
14047.0,554379,5
14047.0,568541,3
14047.0,580021,11
14047.0,C538102,1
14047.0,C540398,1
14048.0,543371,85
14048.0,C545852,3
14049.0,542192,109
14049.0,554151,141
14049.0,558814,23
14049.0,578233,205
14049.0,C542150,5
14049.0,C578124,12
14050.0,564483,37
14050.0,574958,17
14051.0,537789,14
14051.0,538871,6
14051.0,539635,13
14051.0,542583,8
14051.0,544166,4
14051.0,545032,7
14051.0,547378,10
14051.0,550186,8
14051.0,551273,11
14051.0,552661,5
14051.0,552664,7
14051.0,557257,9
14051.0,559016,10
14051.0,560790,8
14051.0,563729,4
14051.0,566086,5
14051.0,569227,14
14051.0,570494,12
14051.0,572769,11
14051.0,575185,10
14051.0,578081,10
14051.0,580061,9
14051.0,581495,15
14051.0,C545724,2
14051.0,C548485,2
14051.0,C553536,1
14052.0,577500,56
14053.0,558755,3
14053.0,562585,1
14054.0,569698,6
14055.0,564532,10
14056.0,545188,125
14056.0,546305,34
14056.0,546909,21
14056.0,547705,25
14056.0,548511,27
14056.0,550297,41
14056.0,552239,44
14056.0,552824,61
14056.0,553937,21
14056.0,554839,50
14056.0,556106,49
14056.0,558888,85
14056.0,560732,50
14056.0,562269,35
14056.0,562839,18
14056.0,562883,1
14056.0,564359,45
14056.0,567153,35
14056.0,569491,82
14056.0,571712,66
14056.0,574559,56
14056.0,578510,65
14056.0,581400,52
14056.0,C552237,3
14056.0,C560990,1
14056.0,C561016,1
14056.0,C562267,4
14056.0,C562884,1
14056.0,C571707,12
14057.0,538808,43
14057.0,538856,5
14057.0,544368,57
14057.0,545544,20
14057.0,545656,6
14057.0,549993,11
14057.0,549994,2
14057.0,554513,12
14057.0,558564,29
14057.0,561071,17
14057.0,563434,25
14057.0,564017,9
14057.0,564859,1
14057.0,566286,15
14057.0,569483,15
14057.0,569484,2
14057.0,576648,14
14057.0,C546217,7
14059.0,546924,8
14060.0,536673,8
14060.0,537774,4
14060.0,538943,4
14060.0,540645,13
14060.0,542148,11
14060.0,544647,16
14060.0,546532,2
14060.0,549911,22
14060.0,550991,3
14060.0,553683,7
14060.0,556129,10
14060.0,560235,9
14060.0,561907,17
14060.0,564195,13
14060.0,566491,15
14060.0,567628,19
14060.0,571200,12
14060.0,577030,8
14060.0,580634,9
14060.0,C566775,1
14062.0,538356,21
14062.0,539591,1
14062.0,539629,6
14062.0,541680,16
14062.0,549980,12
14062.0,550159,14
14062.0,557121,5
14062.0,560286,6
14062.0,563819,8
14062.0,566089,7
14062.0,568790,1
14062.0,579538,14
14064.0,546239,16
14064.0,548491,8
14064.0,552954,8
14064.0,563734,25
14064.0,575623,20
14064.0,C549968,1
14064.0,C575588,1
14066.0,546981,7
14067.0,565415,25
14067.0,570022,27
14068.0,541862,24
14071.0,547044,20
14071.0,547668,9
14071.0,572298,12
14071.0,573311,85
14071.0,575059,46
14071.0,577535,78
14071.0,580876,64
14071.0,580889,9
14071.0,C549786,9
14073.0,574911,13
14073.0,C577362,1
14075.0,547555,18
14075.0,577501,17
14075.0,580538,8
14076.0,562106,44
14077.0,546304,20
14077.0,551421,6
14077.0,556437,8
14077.0,567856,6
14077.0,573352,2
14078.0,536525,13
14078.0,545170,7
14078.0,551197,10
14078.0,552646,9
14078.0,556043,13
14078.0,564821,13
14079.0,562570,12
14080.0,574827,4
14081.0,537219,69
14081.0,543631,81
14081.0,C543620,1
14081.0,C546858,2
14082.0,538199,29
14083.0,536945,62
14083.0,539637,19
14083.0,539639,10
14083.0,546390,1
14083.0,554506,2
14083.0,561815,3
14083.0,562532,1
14083.0,580157,7
14083.0,580647,72
14085.0,537366,12
14085.0,538634,40
14085.0,539920,32
14085.0,541014,27
14085.0,541683,31
14085.0,543108,26
14085.0,546121,25
14085.0,547662,19
14085.0,547794,27
14085.0,554682,46
14085.0,557251,15
14085.0,560862,44
14085.0,572744,23
14085.0,572745,1
14085.0,579872,17
14085.0,580260,47
14085.0,580300,1
14085.0,581144,15
14085.0,C538632,1
14087.0,581125,68
14087.0,C581121,1
14088.0,541789,93
14088.0,555400,68
14088.0,555401,21
14088.0,557788,4
14088.0,560580,84
14088.0,561462,3
14088.0,562153,22
14088.0,571281,96
14088.0,574067,34
14088.0,577328,2
14088.0,578305,132
14088.0,578674,1
14088.0,579501,29
14088.0,C559908,1
14089.0,571178,13
14090.0,541525,1
14092.0,539283,13
14092.0,539766,28
14092.0,541796,19
14092.0,546640,13
14092.0,550304,17
14092.0,554949,15
14092.0,557751,12
14092.0,557752,1
14092.0,561888,21
14092.0,565092,18
14092.0,569249,16
14092.0,576684,24
14092.0,580214,2
14092.0,580221,15
14092.0,C536606,1
14092.0,C544553,1
14092.0,C569974,1
14093.0,579002,100
14096.0,564764,6
14096.0,565383,19
14096.0,566217,34
14096.0,566566,70
14096.0,567656,421
14096.0,568346,335
14096.0,569246,285
14096.0,570488,353
14096.0,571441,364
14096.0,572552,352
14096.0,572854,14
14096.0,573576,435
14096.0,575607,377
14096.0,576339,542
14096.0,578270,442
14096.0,579196,533
14096.0,580727,529
14096.0,C564763,1
14096.0,C565382,1
14096.0,C566187,1
14096.0,C566216,1
14096.0,C566565,1
14096.0,C567655,1
14096.0,C568345,1
14096.0,C569245,1
14096.0,C570487,1
14096.0,C571440,1
14096.0,C572551,1
14096.0,C573575,1
14096.0,C575606,1
14096.0,C576338,1
14096.0,C578269,1
14096.0,C579195,1
14096.0,C580726,1
14098.0,574100,21
14099.0,539502,40
14099.0,541225,19
14099.0,544313,17
14099.0,548259,28
14099.0,551998,23
14099.0,557790,21
14099.0,559000,25
14099.0,563070,27
14099.0,569659,19
14099.0,573033,16
14099.0,578281,15
14099.0,C557791,2
14100.0,561099,25
14101.0,541287,3
14101.0,544400,12
14101.0,547037,4
14101.0,554707,6
14101.0,560695,5
14101.0,568512,5
14102.0,572861,18
14102.0,574051,19
14102.0,576928,7
14102.0,579027,9
14102.0,580530,5
14102.0,C574057,2
14102.0,C576918,1
14102.0,C576925,2
14104.0,558198,19
14104.0,559458,2
14105.0,550183,74
14105.0,C566940,2
14107.0,538308,16
14107.0,544187,15
14107.0,547801,28
14107.0,551688,13
14107.0,557115,18
14107.0,565447,25
14107.0,571839,8
14107.0,C539573,1
14108.0,564800,16
14108.0,575212,18
14108.0,C566177,1
14109.0,568588,9
14109.0,C576785,5
14110.0,546922,32
14110.0,551696,29
14110.0,557602,9
14110.0,559895,9
14110.0,563183,23
14110.0,566305,21
14110.0,566738,3
14110.0,569409,11
14110.0,573184,14
14110.0,574175,3
14110.0,577137,1
14110.0,580888,1
14110.0,C549535,1
14111.0,549756,2
14111.0,564529,1
14111.0,565569,2
14111.0,578816,5
14111.0,C566939,1
14112.0,546084,40
14112.0,553938,6
14112.0,553940,25
14112.0,561923,39
14112.0,573406,43
14112.0,573409,1
14112.0,577019,6
14112.0,C546901,7
14112.0,C553558,1
14112.0,C562794,1
14112.0,C563605,1
14112.0,C574487,3
14113.0,539572,2
14113.0,567906,7
14113.0,576926,14
14113.0,580878,11
14113.0,C539565,2
14113.0,C541994,1
14113.0,C542793,2
14113.0,C572112,1
14114.0,541010,11
14114.0,546322,4
14116.0,562907,17
14116.0,565922,16
14116.0,569847,19
14116.0,575145,12
14116.0,577405,8
14117.0,560450,3
14119.0,C539601,1
14121.0,570516,20
14121.0,575512,68
14121.0,579446,32
14121.0,580880,39
14121.0,C572538,1
14121.0,C579928,1
14124.0,567102,5
14125.0,567890,84
14125.0,575854,59
14125.0,579412,23
14126.0,579404,12
14126.0,579405,2
